id,listing_url,host_response_rate,host_acceptance_rate,host_picture_url,street,neighbourhood_cleansed,latitude,longtitude,property_type,room_type,accomodates,bathrooms,bedrooms,beds,bed_type,price,security_deposit,cleaning_fee,extra_people,number_of_reviews,review_scores_rating,cancellation_policy,wireless_internet,smoke_detector,air_conditioning,heating,cable_tv,washer,dryer,family_kid_friendly,kitchen,free_parking,carbon_monoxide,pets_allowed,essentials,checkin_24hr,lock_on_bedroom_door,pool,hair_dryer,gym,wheelchair_accessible,iron,shampoo,hangers,first_aid_kit,elevator,comments
14693220,https://www.airbnb.com/rooms/14693220,100,100,https://a2.muscache.com/defaults/user_pic-225x225.png?v=2,"D Street, Boston, MA 02127, United States",South Boston,42.33982737,-71.04960194,Apartment,Entire home/apt,3,1,1,1,Real Bed,150,500,50,25,1,100,moderate,1,1,1,1,0,1,1,0,1,0,1,0,1,1,0,0,1,0,0,1,1,1,0,1,"To say that our stay here was amazing would be an understatement. Andrea welcomed us when we arrived, gave us a tour, and made us feel right at home from the moment we walked in. The place had everything we needed and extremely spacious. The photos are exactly what we expected and the best part was the area of town we were in. We rode bikes nearly everywhere and only a block away from the closest stop. For our first time staying in Boston, I don''t think we could have made a better choice! 5 stars, we''ll definitely be back! Thank you for the wonderful experience!"
14713259,https://www.airbnb.com/rooms/14713259,100,100,https://a2.muscache.com/im/pictures/a2aad1ce-e772-496c-87da-a974eb9cbfbf.jpg?aki_policy=profile_x_medium,"West Newton Street, Boston, MA 02116, United States",Back Bay,42.34924409,-71.07792578,Condominium,Private room,2,1,1,1,Real Bed,130,199,42,0,4,95,strict,1,1,0,1,0,1,1,0,1,0,1,0,1,1,1,0,1,0,0,1,1,1,0,0,My stay was perfect. The apartment and location were great. Will stay here the next time I visit boston :)
14759485,https://www.airbnb.com/rooms/14759485,100,100,https://a2.muscache.com/im/pictures/b4272ec0-92df-43c6-827e-604298e40b57.jpg?aki_policy=profile_x_medium,"Piedmont Street, Boston, MA 02116, United States",Bay Village,42.34850866,-71.0692901,Guesthouse,Entire home/apt,4,1,2,2,Real Bed,289,500,100,0,1,100,strict,1,1,1,1,0,1,1,1,1,0,1,0,1,1,0,0,1,0,0,1,1,1,1,0,"Had an excellent stay at this apartment. The hosts were fast to respond and told us about a locals cafe around the corner, delish! Would stay again. "
14770892,https://www.airbnb.com/rooms/14770892,100,100,https://a2.muscache.com/im/pictures/d6bfa0ab-60a7-4f89-8e7c-6f468a650924.jpg?aki_policy=profile_x_medium,"Dwight Street, Boston, MA 02118, United States",South End,42.34337257,-71.06951368,Condominium,Entire home/apt,4,2,2,2,Real Bed,275,500,99,0,1,100,moderate,1,1,1,1,0,1,1,1,1,0,1,0,1,1,0,0,1,0,0,1,1,1,0,0,"Location cannot be beat! This is on a quiet street in a lively neighborhood with great restaurants, walking distance to so many great Boston attractions. The neighborhood is beautiful: red brick brownstones and leafy trees. The apartment is plenty roomy and the outdoor patio space is perfect for coffee, dinner or just reading. The giant soaking bathtub is also a plus :) Thanks, Ann and Phil!"
14823724,https://www.airbnb.com/rooms/14823724,99,81,https://a2.muscache.com/im/pictures/b54817f1-c0bd-49db-9a10-306e9450f146.jpg?aki_policy=profile_x_medium,"Massachusetts Avenue, Boston, MA 02115, United States",Fenway,42.35087752,-71.09015261,Apartment,Entire home/apt,6,1,1,2,Real Bed,200,99,50,39,1,100,strict,1,1,1,1,1,0,1,1,1,0,0,1,1,1,0,0,1,0,0,1,1,1,0,0,"The check in process was easy, and the unit itself was in an excellent location.  Very easy to get to public transportation (on a bus stop or one block to the green line).  It was a true Boston living experience!"
1277618,https://www.airbnb.com/rooms/1277618,0,0,https://a2.muscache.com/im/users/6953578/profile_pic/1371782149/original.jpg?aki_policy=profile_x_medium,"Shawmut Avenue, Boston, MA 02118, United States",South End,42.34111124,-71.07029311,Apartment,Entire home/apt,2,1,1,1,Real Bed,170,200,50,50,5,84,strict,1,1,1,1,0,1,1,0,1,0,1,0,1,1,0,0,1,0,0,1,1,1,0,0,Beautiful brownstone in a great neighborhood! Ross was a really good host. He responded to all of my queries promptly and was very helpful.  I would definitely stay here again.
1886037,https://www.airbnb.com/rooms/1886037,0,0,https://a1.muscache.com/im/users/1587128/profile_pic/1427125757/original.jpg?aki_policy=profile_x_medium,"Charles Street, Boston, MA 02114, United States",Beacon Hill,42.36056065,-71.07140572,Apartment,Entire home/apt,4,1.5,2,2,Real Bed,230,1000,100,0,1,100,flexible,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Daniel was super accommodating with my last-minute request to stay for two weeks. We met up, chatted, and exchanged keys. The apartment was as advertised, great location and sunny. Plenty of towels/sheets/toiletries. When I come back to Boston I''ll be making future reservations here. "
9865550,https://www.airbnb.com/rooms/9865550,0,0,https://a2.muscache.com/im/users/2646681/profile_pic/1339789942/original.jpg?aki_policy=profile_x_medium,"Cornwall Street, Boston, MA 02130, United States",Jamaica Plain,42.31161779,-71.10492935,Apartment,Entire home/apt,4,1,1,1,Futon,75,300,40,0,1,100,strict,1,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,1,0,1,1,1,1,0,1,If you like a quiet and friendly place to stay I strongly recommend Julie and Lou's place. I good place to rest and relax. I really enjoyed to be there!
11856912,https://www.airbnb.com/rooms/11856912,0,0,https://a0.muscache.com/im/users/8992252/profile_pic/1379881779/original.jpg?aki_policy=profile_x_medium,"East Brookline Street, Boston, MA 02118, United States",South End,42.33833507,-71.07090524,Apartment,Entire home/apt,4,2,2,2,Real Bed,185,150,35,30,3,93,moderate,1,1,1,1,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,"Our stay at Laurel''s place in the South End was fantastic.  The location was perfect for our activities at Boston University med school, and it is a very walkable area.  Laurel was prompt with replies to our questions and we loved Flour, his local restaurant recommendation.  The condo itself was just as pictured, very nice and comfortable.  We will return happily on future visits to Boston."
3701108,https://www.airbnb.com/rooms/3701108,0,0,https://a2.muscache.com/im/pictures/690b2fe5-a5d8-474b-bdd9-c4b2de468664.jpg?aki_policy=profile_x_medium,"Brainerd Road, Boston, MA 02134, United States",Allston,42.34645247,-71.13489574,Apartment,Entire home/apt,2,1,0,1,Real Bed,100,200,50,0,9,91,strict,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"While I was unable to meet Lushan, she was kind enough to ask her friend to arrange all the logistics.  The room is simple and exactly as described.  The apt is a good location, very close to the T.
"
7986179,https://www.airbnb.com/rooms/7986179,80,100,https://a2.muscache.com/im/pictures/a231db36-d5a4-4c6a-b21a-b9d797afafaa.jpg?aki_policy=profile_x_medium,"Parkton Road, Boston, MA 02130, United States",Jamaica Plain,42.32157794,-71.11411533,Apartment,Entire home/apt,2,1,1,1,Futon,75,0,18,0,5,92,flexible,1,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,"Had a great time! Jared is very friendly, flexible, and great hospitality!"
627048,https://www.airbnb.com/rooms/627048,89,45,https://a2.muscache.com/im/users/25188/profile_pic/1265272246/original.jpg?aki_policy=profile_x_medium,"Garrison Street, Boston, MA 02116, United States",Back Bay,42.34508847,-71.08016534,Apartment,Entire home/apt,4,2,2,2,Real Bed,299,0,150,0,10,91,super_strict_30,1,0,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,"The apartment was clean and tidy .  The rooms were bright and pleasant.
Kitchen well equipped .  We would stay here again.  Seamless was great to deal with."
160572,https://www.airbnb.com/rooms/160572,0,0,https://a2.muscache.com/im/users/766862/profile_pic/1309551292/original.jpg?aki_policy=profile_x_medium,"East 5th Street, Boston, MA 02127, United States",South Boston,42.33324331,-71.04199974,House,Entire home/apt,6,2.5,3,3,Real Bed,450,500,50,0,2,70,strict,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,"Nicole and Shane''s place is as good as it gets, modern, clean.
A short walk to shops and transport including the Post Office.

Nicole made us very welcome and even made us cookies.
The extra benefit is the private wonderful bathroom..

In short we cannot recommend this place highly enough, it''s a safe neighbourhood and can walk to the beach, lovely."
519272,https://www.airbnb.com/rooms/519272,0,0,https://a1.muscache.com/im/users/2444900/profile_pic/1396838702/original.jpg?aki_policy=profile_x_medium,"Plainfield Street, Boston, MA 02130, United States",Jamaica Plain,42.30510763,-71.10643297,Apartment,Private room,2,1.5,1,1,Real Bed,62,150,25,50,9,98,moderate,1,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,The reservation was canceled 54 days before arrival. This is an automated posting.
1899770,https://www.airbnb.com/rooms/1899770,0,0,https://a1.muscache.com/im/users/2120544/profile_pic/1383828548/original.jpg?aki_policy=profile_x_medium,"Worcester Street, Boston, MA 02118, United States",South End,42.3402452,-71.07663628,Apartment,Private room,2,1,1,1,Real Bed,125,220,40,0,7,97,strict,1,1,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"I booked with Samuel less than 24 hour from arriving for a last minute business trip. Samuel responded quickly after accepting my request to stay, and was available to be home when I arrived. The apartment room was clean and ready when I arrived. Samuel also provided me with directions to public transport, and I quickly learned that South End was a very accessible place to stay. "
1174776,https://www.airbnb.com/rooms/1174776,0,0,https://a0.muscache.com/im/users/6429699/profile_pic/1391538039/original.jpg?aki_policy=profile_x_medium,"Commonwealth Avenue, Boston, MA 02116, United States",Back Bay,42.35031386,-71.07565658,Apartment,Entire home/apt,1,1,0,1,Real Bed,185,200,25,40,6,97,flexible,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,"A wonderful experience and very nice acomodations. Would I wished for more it would have been a lock box instead of having to arrange the meeting with the owner, I sense he may just manage these places, but then the door in was as he presented it, put your hand to the side. I would have liked to have a drain plug or a dish pan but that was note present. Jus"
1214214,https://www.airbnb.com/rooms/1214214,0,0,https://a0.muscache.com/im/users/2021429/profile_pic/1402332983/original.jpg?aki_policy=profile_x_medium,"Tremont Street, Boston, MA 02118, United States",South End,42.34293633,-71.07345338,Apartment,Entire home/apt,3,2,2,2,Real Bed,450,500,120,0,1,100,strict,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Very comfortable stay in Boston - was there for 2 nights for work.  The place was as described and would recommend to others.  Harriet was very easy to work with as well.  Thank you.
1529393,https://www.airbnb.com/rooms/1529393,0,0,https://a1.muscache.com/im/users/8158181/profile_pic/1380547847/original.jpg?aki_policy=profile_x_medium,"South Russell Street, Boston, MA 02114, United States",Beacon Hill,42.36026127,-71.06685037,Apartment,Private room,2,1,1,1,Real Bed,499,100,30,0,7,74,flexible,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,"Great neighborhood and easy access to public transportation. The host was easy going and very good communicator.  Good experience.
  "
1944976,https://www.airbnb.com/rooms/1944976,0,0,https://a1.muscache.com/im/users/10060070/profile_pic/1384654332/original.jpg?aki_policy=profile_x_medium,"Savin Hill Avenue, Boston, MA 02125, United States",Dorchester,42.31160698,-71.04612722,Apartment,Private room,1,1,1,1,Real Bed,76,100,15,0,5,80,moderate,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Diana's was the perfect place for our anniversary get-away weekend to Boston.  The room and location were exactly as described.  We were within 5-minutes walking to the T and numerous restaurants.  It was a very cute neighborhood and Diana's house was perfect.  The room was very spacious and the bed was very comfortable.  Diana was very sweet and made us feel right at home as soon as we walked through the door.  We will certainly be coming back in the future if our travels take us back to Boston!
8082512,https://www.airbnb.com/rooms/8082512,100,91,https://a0.muscache.com/im/users/22348222/profile_pic/1441049651/original.jpg?aki_policy=profile_x_medium,"Columbus Avenue, Boston, MA 02116, United States",South End,42.34468465,-71.07663304,Apartment,Entire home/apt,2,1,0,1,Real Bed,137,0,225,0,1,100,strict,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"This place was absolutely perfect for my week stay in Boston. The location was wonderful, space was clean and cozy and the directions for check-in and check-out made the process super easy. Would definitely stay here again!"
4687499,https://www.airbnb.com/rooms/4687499,0,0,https://a2.muscache.com/im/users/4540666/profile_pic/1428275277/original.jpg?aki_policy=profile_x_medium,"South Huntington Avenue, Boston, MA 02130, United States",Mission Hill,42.33000599,-71.11276647,Apartment,Private room,3,1.5,1,1,Real Bed,103,200,60,30,24,93,moderate,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"La casa es muy cómoda y acogedora, adicional mente esta muy bien ubicada, cerca de las de las lineas E y D lo que lo hace un lugar bastante conveniente. James quien es el roommate de Yosef es una persona muy atenta y esta dispuesto a ayudarlo a uno con lo que se necesite."
1948096,https://www.airbnb.com/rooms/1948096,0,0,https://a1.muscache.com/im/users/10074105/profile_pic/1384711568/original.jpg?aki_policy=profile_x_medium,"Greenwich Park, Boston, MA 02118, United States",Back Bay,42.34327133,-71.0812668,Apartment,Entire home/apt,4,1.5,2,2,Real Bed,385,1000,150,0,3,87,strict,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"I arrived from HongKong after a 15 hour flight, my flight was late and I reached the house after midnight. I was worried that I would need a hotel because of the late hour. Nonetheless I got the keys and all was as discussed and agreed.

John has a very nice place in a fantastic location, I walked to most places or took the public transport system from southbay. I can only recommend it :)"
2621242,https://www.airbnb.com/rooms/2621242,0,0,https://a1.muscache.com/im/users/13424353/profile_pic/1396314915/original.jpg?aki_policy=profile_x_medium,"Chestnut Avenue, Boston, MA 02130, United States",Jamaica Plain,42.31842255,-71.10550531,Apartment,Entire home/apt,2,1,1,1,Real Bed,110,200,40,10,6,97,moderate,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,Leo made us feel very comfortable! Was able to text him any questions we had and he responded very promptly. The listing was very accurate. The apt is small but very lovely. It was very clean and cozy. It was literally around the corner from Stony Brook train station (orange line). Very quiet neighborhood! It was also very easy to find parking every time.
8055839,https://www.airbnb.com/rooms/8055839,0,0,https://a1.muscache.com/im/users/39621923/profile_pic/1437935769/original.jpg?aki_policy=profile_x_medium,"D Street, Boston, MA 02127, United States",South Boston,42.33650945,-71.05513581,Apartment,Entire home/apt,4,1,2,2,Real Bed,200,500,70,0,5,88,flexible,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Kevin was such an amazing host. He provided so much information and was very helpful. His apartment was perfect for our stay. I HIGHLY recommend renting from him!
1051482,https://www.airbnb.com/rooms/1051482,92,100,https://a1.muscache.com/im/users/5291968/profile_pic/1362260654/original.jpg?aki_policy=profile_x_medium,"Condor Street, Boston, MA 02128, United States",East Boston,42.38154191,-71.03806232,Boat,Entire home/apt,6,1,2,4,Real Bed,275,0,139,25,29,91,strict,1,1,1,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,The reservation was canceled 27 days before arrival. This is an automated posting.
2810123,https://www.airbnb.com/rooms/2810123,0,0,https://a2.muscache.com/im/pictures/50cdc90b-23a3-4d2b-b8f2-f24421813064.jpg?aki_policy=profile_x_medium,"Elm Street, Charlestown, MA 02129, United States",Charlestown,42.38037692,-71.06232447,Apartment,Entire home/apt,4,1,2,3,Real Bed,180,200,50,25,4,100,moderate,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1,0,0,1,1,1,1,0,"Ben had everything ready for our stay including a nice welcome package. The apartment was well equipped with everything you need.  Location was great, close to public transport and even walking distance to downtown Boston should you choose.  Would stay there again. Thank you Ben&Eva as well as Allison!"
